,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
45151,None,292.79,0,0,75,Mist,mist,19,3,3263,6/19/2018 19:00
45152,None,292.79,0,0,75,Drizzle,drizzle,19,3,3263,6/19/2018 19:00
45153,None,292.58,0,0,90,Drizzle,drizzle,20,3,2804,6/19/2018 20:00
45154,None,292.58,0,0,90,Rain,moderate rain,20,3,2804,6/19/2018 20:00
45155,None,292.22,0,0,90,Rain,light rain,21,3,2454,6/19/2018 21:00
45156,None,292.22,0,0,90,Drizzle,light intensity drizzle,21,3,2454,6/19/2018 21:00
45157,None,291.86,0,0,90,Drizzle,light intensity drizzle,22,3,1796,6/19/2018 22:00
45158,None,291.86,0,0,90,Rain,light rain,22,3,1796,6/19/2018 22:00
45159,None,291.65,0,0,90,Drizzle,light intensity drizzle,23,3,1190,6/19/2018 23:00
45160,None,291.65,0,0,90,Rain,moderate rain,23,3,1190,6/19/2018 23:00
45161,None,291.48,0,0,90,Drizzle,drizzle,0,4,663,6/20/2018 0:00
45162,None,291.48,0,0,90,Drizzle,light intensity drizzle,1,4,406,6/20/2018 1:00
45163,None,291.48,0,0,90,Rain,light rain,1,4,406,6/20/2018 1:00
45164,None,291.44,0,0,90,Rain,light rain,2,4,301,6/20/2018 2:00
45165,None,291.36,0,0,75,Rain,light rain,3,4,385,6/20/2018 3:00
45166,None,291.15,0,0,90,Mist,mist,4,4,935,6/20/2018 4:00
45167,None,291.15,0,0,40,Drizzle,drizzle,5,4,3134,6/20/2018 5:00
45168,None,291.08,0,0,90,Rain,light rain,6,4,5769,6/20/2018 6:00
45169,None,291.08,0,0,75,Mist,mist,7,4,6295,6/20/2018 7:00
45170,None,291.08,0,0,75,Rain,light rain,7,4,6295,6/20/2018 7:00
45171,None,291.82,0,0,75,Mist,mist,8,4,5540,6/20/2018 8:00
45172,None,292.58,0,0,90,Clouds,overcast clouds,9,4,4890,6/20/2018 9:00
45173,None,294.15,0,0,90,Clouds,overcast clouds,10,4,4544,6/20/2018 10:00
45174,None,295.44,0,0,75,Clouds,broken clouds,11,4,4675,6/20/2018 11:00
45175,None,296.58,0,0,75,Clouds,broken clouds,12,4,4824,6/20/2018 12:00
45176,None,297,0,0,40,Clouds,scattered clouds,13,4,4941,6/20/2018 13:00
45177,None,297.79,0,0,75,Haze,haze,14,4,5161,6/20/2018 14:00
45178,None,298.58,0,0,75,Clouds,broken clouds,15,4,5864,6/20/2018 15:00
45179,None,298.65,0,0,90,Clouds,overcast clouds,16,4,6811,6/20/2018 16:00
45180,None,298.89,0,0,90,Clouds,overcast clouds,17,4,6439,6/20/2018 17:00
45181,None,298.69,0,0,90,Clouds,overcast clouds,18,4,4622,6/20/2018 18:00
45182,None,298.15,0,0,90,Clouds,overcast clouds,19,4,3418,6/20/2018 19:00
45183,None,297.49,0,0,90,Clouds,overcast clouds,20,4,3024,6/20/2018 20:00
45184,None,296.8,0,0,75,Clouds,broken clouds,21,4,2758,6/20/2018 21:00
45185,None,295.82,0,0,75,Clouds,broken clouds,22,4,1956,6/20/2018 22:00
45186,None,295.22,0,0,1,Clear,sky is clear,23,4,1209,6/20/2018 23:00
45187,None,294.35,0,0,1,Clear,sky is clear,0,5,634,6/21/2018 0:00
45188,None,294.09,0,0,1,Rain,heavy intensity rain,1,5,462,6/21/2018 1:00
45189,None,293.36,0,0,1,Rain,moderate rain,2,5,348,6/21/2018 2:00
45190,None,292.95,0,0,1,Rain,moderate rain,3,5,426,6/21/2018 3:00
45191,None,292.49,0,0,1,Rain,moderate rain,4,5,938,6/21/2018 4:00
45192,None,291.75,0,0,1,Rain,moderate rain,5,5,3112,6/21/2018 5:00
45193,None,290.88,0,0,1,Rain,moderate rain,6,5,5778,6/21/2018 6:00
45194,None,290.95,0,0,1,Rain,light rain,7,5,6557,6/21/2018 7:00
45195,None,290.95,0,0,1,Drizzle,light intensity drizzle,7,5,6557,6/21/2018 7:00
45196,None,291.35,0,0,75,Clouds,broken clouds,8,5,5490,6/21/2018 8:00
45197,None,292.08,0,0,75,Rain,light rain,9,5,4982,6/21/2018 9:00
45198,None,293.02,0,0,1,Clear,sky is clear,10,5,4951,6/21/2018 10:00
45199,None,294.44,0,0,75,Clouds,broken clouds,11,5,5167,6/21/2018 11:00
45200,None,295.3,0,0,1,Clear,sky is clear,12,5,5083,6/21/2018 12:00
45201,None,296.29,0,0,75,Clouds,broken clouds,13,5,4942,6/21/2018 13:00
45202,None,296.51,0,0,1,Clear,sky is clear,14,5,5025,6/21/2018 14:00
45203,None,297.22,0,0,40,Clouds,scattered clouds,15,5,5768,6/21/2018 15:00
45204,None,297.51,0,0,40,Clouds,scattered clouds,16,5,6511,6/21/2018 16:00
45205,None,298.08,0,0,90,Clouds,overcast clouds,17,5,5997,6/21/2018 17:00
45206,None,297.58,0,0,75,Clouds,broken clouds,18,5,4592,6/21/2018 18:00
45207,None,297.51,0,0,75,Haze,haze,19,5,3823,6/21/2018 19:00
45208,None,297.23,0,0,1,Clear,sky is clear,20,5,3385,6/21/2018 20:00
45209,None,295.8,0,0,75,Clouds,broken clouds,21,5,3446,6/21/2018 21:00
45210,None,294.08,0,0,75,Clouds,broken clouds,22,5,2583,6/21/2018 22:00
45211,None,293.15,0,0,1,Clear,sky is clear,23,5,1455,6/21/2018 23:00
45212,None,292.44,0,0,1,Clear,sky is clear,0,6,805,6/22/2018 0:00
45213,None,291.65,0,0,1,Clear,sky is clear,1,6,471,6/22/2018 1:00
45214,None,291.02,0,0,1,Clear,sky is clear,2,6,364,6/22/2018 2:00
45215,None,290.3,0,0,1,Clear,sky is clear,3,6,384,6/22/2018 3:00
45216,None,289.82,0,0,1,Clear,sky is clear,4,6,876,6/22/2018 4:00
45217,None,289.22,0,0,1,Clear,sky is clear,5,6,3056,6/22/2018 5:00
45218,None,288.95,0,0,1,Clear,sky is clear,6,6,5460,6/22/2018 6:00
45219,None,289.22,0,0,1,Clear,sky is clear,7,6,6222,6/22/2018 7:00
45220,None,289.95,0,0,1,Clear,sky is clear,8,6,5604,6/22/2018 8:00
45221,None,291.57,0,0,1,Clear,sky is clear,9,6,5053,6/22/2018 9:00
45222,None,293.55,0,0,75,Clouds,broken clouds,10,6,4765,6/22/2018 10:00
45223,None,294.77,0,0,1,Clear,sky is clear,11,6,5128,6/22/2018 11:00
45224,None,296.09,0,0,1,Clear,sky is clear,12,6,5225,6/22/2018 12:00
45225,None,297.15,0,0,1,Haze,haze,13,6,5104,6/22/2018 13:00
45226,None,298.15,0,0,1,Clear,sky is clear,14,6,5351,6/22/2018 14:00
45227,None,299.15,0,0,1,Clear,sky is clear,15,6,5843,6/22/2018 15:00
45228,None,299.62,0,0,1,Clear,sky is clear,16,6,6010,6/22/2018 16:00
45229,None,299.48,0,0,75,Clouds,broken clouds,17,6,5120,6/22/2018 17:00
45230,None,299.72,0,0,75,Clouds,broken clouds,18,6,4676,6/22/2018 18:00
45231,None,299.58,0,0,75,Clouds,broken clouds,19,6,3976,6/22/2018 19:00
45232,None,298.75,0,0,75,Clouds,broken clouds,20,6,3535,6/22/2018 20:00
45233,None,296.51,0,0,75,Clouds,broken clouds,21,6,3473,6/22/2018 21:00
45234,None,294.82,0,0,1,Clear,sky is clear,22,6,3529,6/22/2018 22:00
45235,None,292.65,0,0,1,Clear,sky is clear,23,6,3654,6/22/2018 23:00
45236,None,291.87,0,0,1,Clear,sky is clear,0,7,1540,6/23/2018 0:00
45237,None,290.58,0,0,1,Mist,mist,1,7,872,6/23/2018 1:00
45238,None,290.01,0,0,1,Mist,mist,2,7,629,6/23/2018 2:00
45239,None,289.22,0,0,1,Mist,mist,3,7,407,6/23/2018 3:00
45240,None,288.73,0,0,1,Mist,mist,4,7,513,6/23/2018 4:00
45241,None,288.36,0,0,1,Mist,mist,5,7,966,6/23/2018 5:00
45242,None,288.36,0,0,1,Haze,haze,5,7,966,6/23/2018 5:00
45243,None,288.36,0,0,1,Fog,fog,5,7,966,6/23/2018 5:00
45244,None,287.87,0,0,90,Mist,mist,6,7,1495,6/23/2018 6:00
45245,None,287.87,0,0,90,Fog,fog,6,7,1495,6/23/2018 6:00
45246,None,287.87,0,0,90,Haze,haze,6,7,1495,6/23/2018 6:00
45247,None,288.86,0,0,1,Mist,mist,7,7,2474,6/23/2018 7:00
45248,None,288.86,0,0,1,Fog,fog,7,7,2474,6/23/2018 7:00
45249,None,291.28,0,0,1,Mist,mist,8,7,3353,6/23/2018 8:00
45250,None,293.72,0,0,1,Clear,sky is clear,9,7,4065,6/23/2018 9:00
45251,None,296.08,0,0,1,Haze,haze,10,7,4318,6/23/2018 10:00
45252,None,297.79,0,0,1,Clear,sky is clear,11,7,4621,6/23/2018 11:00
45253,None,298.48,0,0,40,Clouds,scattered clouds,12,7,5018,6/23/2018 12:00
45254,None,299.08,0,0,1,Clear,sky is clear,13,7,4560,6/23/2018 13:00
45255,None,299.29,0,0,1,Clear,sky is clear,14,7,4620,6/23/2018 14:00
45256,None,299.68,0,0,1,Clear,sky is clear,15,7,4417,6/23/2018 15:00
45257,None,300.15,0,0,1,Clear,sky is clear,16,7,4372,6/23/2018 16:00
45258,None,300.44,0,0,40,Clouds,scattered clouds,17,7,4510,6/23/2018 17:00
45259,None,300.15,0,0,75,Clouds,broken clouds,18,7,3945,6/23/2018 18:00
45260,None,299.35,0,0,75,Clouds,broken clouds,19,7,3660,6/23/2018 19:00
45261,None,298.55,0,0,90,Clouds,overcast clouds,20,7,3362,6/23/2018 20:00
45262,None,297.35,0,0,75,Clouds,broken clouds,21,7,3504,6/23/2018 21:00
45263,None,295.42,0,0,1,Clear,sky is clear,22,7,3572,6/23/2018 22:00
45264,None,294.3,0,0,40,Clouds,scattered clouds,23,7,2484,6/23/2018 23:00
45265,None,293.15,0,0,40,Clouds,scattered clouds,0,1,1515,6/24/2018 0:00
45266,None,292.15,0,0,1,Clear,sky is clear,1,1,1016,6/24/2018 1:00
45267,None,291.65,0,0,1,Clear,sky is clear,2,1,684,6/24/2018 2:00
45268,None,291.42,0,0,1,Mist,mist,3,1,409,6/24/2018 3:00
45269,None,291.08,0,0,1,Mist,mist,4,1,373,6/24/2018 4:00
45270,None,290.55,0,0,1,Mist,mist,5,1,614,6/24/2018 5:00
45271,None,290.22,0,0,1,Mist,mist,6,1,1091,6/24/2018 6:00
45272,None,290.62,0,0,1,Mist,mist,7,1,1499,6/24/2018 7:00
45273,None,290.62,0,0,1,Haze,haze,7,1,1499,6/24/2018 7:00
45274,None,290.62,0,0,1,Fog,fog,7,1,1499,6/24/2018 7:00
45275,None,292.79,0,0,1,Haze,haze,8,1,2362,6/24/2018 8:00
45276,None,294.51,0,0,40,Drizzle,drizzle,9,1,3560,6/24/2018 9:00
45277,None,295.36,0,0,1,Rain,light rain,10,1,4187,6/24/2018 10:00
45278,None,296.08,0,0,75,Rain,moderate rain,11,1,4186,6/24/2018 11:00
45279,None,296.81,0,0,75,Rain,moderate rain,12,1,4302,6/24/2018 12:00
45280,None,296.81,0,0,75,Drizzle,light intensity drizzle,12,1,4302,6/24/2018 12:00
45281,None,297.35,0,0,75,Rain,light rain,13,1,4235,6/24/2018 13:00
45282,None,297.35,0,0,75,Drizzle,drizzle,13,1,4235,6/24/2018 13:00
45283,None,297.65,0,0,75,Rain,light rain,14,1,4317,6/24/2018 14:00
45284,None,297.82,0,0,1,Rain,light rain,15,1,4313,6/24/2018 15:00
45285,None,298.94,0,0,1,Clear,sky is clear,16,1,4256,6/24/2018 16:00
45286,None,299.36,0,0,75,Rain,light rain,17,1,4118,6/24/2018 17:00
45287,None,299.51,0,0,75,Clouds,broken clouds,18,1,4022,6/24/2018 18:00
45288,None,298.82,0,0,75,Clouds,broken clouds,19,1,3438,6/24/2018 19:00
45289,None,298.02,0,0,90,Clouds,overcast clouds,20,1,3187,6/24/2018 20:00
45290,None,296.76,0,0,90,Clouds,overcast clouds,21,1,2556,6/24/2018 21:00
45291,None,295.55,0,0,75,Clouds,broken clouds,22,1,1962,6/24/2018 22:00
45292,None,294.82,0,0,40,Rain,light rain,23,1,1209,6/24/2018 23:00
45293,None,294.02,0,0,40,Clouds,scattered clouds,0,2,652,6/25/2018 0:00
45294,None,293.29,0,0,1,Clear,sky is clear,1,2,422,6/25/2018 1:00
45295,None,292.49,0,0,1,Clear,sky is clear,2,2,331,6/25/2018 2:00
45296,None,291.69,0,0,1,Clear,sky is clear,3,2,406,6/25/2018 3:00
45297,None,291.42,0,0,1,Clear,sky is clear,4,2,902,6/25/2018 4:00
45298,None,291.15,0,0,1,Clear,sky is clear,5,2,2982,6/25/2018 5:00
45299,None,291.44,0,0,40,Rain,light rain,6,2,5588,6/25/2018 6:00
45300,None,292.14,0,0,1,Rain,heavy intensity rain,7,2,6146,6/25/2018 7:00
45301,None,293.22,0,0,1,Rain,moderate rain,8,2,5383,6/25/2018 8:00
45302,None,293.22,0,0,1,Thunderstorm,proximity thunderstorm,8,2,5383,6/25/2018 8:00
45303,None,294.07,0,0,90,Rain,heavy intensity rain,9,2,4654,6/25/2018 9:00
45304,None,294.07,0,0,90,Thunderstorm,thunderstorm with rain,9,2,4654,6/25/2018 9:00
45305,None,295.37,0,0,75,Rain,light rain,10,2,4310,6/25/2018 10:00
45306,None,296.29,0,0,1,Rain,light rain,11,2,4530,6/25/2018 11:00
45307,None,297.21,0,0,75,Clouds,broken clouds,12,2,4748,6/25/2018 12:00
45308,None,299,0,0,75,Clouds,broken clouds,13,2,4673,6/25/2018 13:00
45309,None,299.55,0,0,75,Clouds,broken clouds,14,2,4877,6/25/2018 14:00
45310,None,300.22,0,0,1,Clear,sky is clear,15,2,5605,6/25/2018 15:00
45311,None,300.22,0,0,75,Clouds,broken clouds,16,2,6232,6/25/2018 16:00
45312,None,299.82,0,0,75,Clouds,broken clouds,17,2,5772,6/25/2018 17:00
45313,None,300.01,0,0,75,Clouds,broken clouds,18,2,4086,6/25/2018 18:00
45314,None,299.15,0,0,75,Clouds,broken clouds,19,2,3288,6/25/2018 19:00
45315,None,298.22,0,0,75,Clouds,broken clouds,20,2,2944,6/25/2018 20:00
45316,None,297.29,0,0,75,Haze,haze,21,2,2559,6/25/2018 21:00
45317,None,296.37,0,0,1,Clear,sky is clear,22,2,1974,6/25/2018 22:00
45318,None,296.01,0,0,1,Drizzle,light intensity drizzle,23,2,1136,6/25/2018 23:00
45319,None,296.01,0,0,1,Rain,light rain,23,2,1136,6/25/2018 23:00
45320,None,295.22,0,0,1,Rain,light rain,0,3,624,6/26/2018 0:00
45321,None,295.22,0,0,1,Drizzle,light intensity drizzle,0,3,624,6/26/2018 0:00
45322,None,295.02,0,0,40,Rain,heavy intensity rain,1,3,417,6/26/2018 1:00
45323,None,294.02,0,0,90,Thunderstorm,proximity thunderstorm,2,3,297,6/26/2018 2:00
45324,None,294.02,0,0,90,Rain,heavy intensity rain,2,3,297,6/26/2018 2:00
45325,None,294.02,0,0,90,Mist,mist,2,3,297,6/26/2018 2:00
45326,None,292.35,0,0,90,Thunderstorm,proximity thunderstorm,3,3,353,6/26/2018 3:00
45327,None,292.35,0,0,90,Mist,mist,3,3,353,6/26/2018 3:00
45328,None,292.35,0,0,90,Rain,moderate rain,3,3,353,6/26/2018 3:00
45329,None,292.35,0,0,90,Drizzle,light intensity drizzle,3,3,353,6/26/2018 3:00
45330,None,291.55,0,0,90,Rain,heavy intensity rain,4,3,887,6/26/2018 4:00
45331,None,291.55,0,0,90,Mist,mist,4,3,887,6/26/2018 4:00
45332,None,291.55,0,0,90,Thunderstorm,thunderstorm with heavy rain,4,3,887,6/26/2018 4:00
45333,None,291.08,0,0,90,Rain,heavy intensity rain,5,3,2973,6/26/2018 5:00
45334,None,291.08,0,0,90,Mist,mist,5,3,2973,6/26/2018 5:00
45335,None,290.95,0,0,90,Rain,heavy intensity rain,6,3,5381,6/26/2018 6:00
45336,None,290.95,0,0,90,Mist,mist,6,3,5381,6/26/2018 6:00
45337,None,290.79,0,0,90,Rain,moderate rain,7,3,6350,6/26/2018 7:00
45338,None,290.79,0,0,90,Mist,mist,7,3,6350,6/26/2018 7:00
45339,None,290.94,0,0,90,Rain,light rain,8,3,5756,6/26/2018 8:00
45340,None,291.15,0,0,90,Rain,light rain,9,3,4872,6/26/2018 9:00
45341,None,292.07,0,0,90,Rain,moderate rain,10,3,4452,6/26/2018 10:00
45342,None,292.58,0,0,90,Rain,moderate rain,11,3,4713,6/26/2018 11:00
45343,None,293.58,0,0,90,Clouds,overcast clouds,12,3,5083,6/26/2018 12:00
45344,None,293.55,0,0,75,Rain,moderate rain,13,3,4849,6/26/2018 13:00
45345,None,293.88,0,0,90,Drizzle,light intensity drizzle,14,3,4905,6/26/2018 14:00
45346,None,293.88,0,0,90,Rain,light rain,14,3,4905,6/26/2018 14:00
45347,None,293.79,0,0,90,Rain,moderate rain,15,3,5875,6/26/2018 15:00
45348,None,294.35,0,0,90,Rain,light rain,16,3,6765,6/26/2018 16:00
45349,None,294.35,0,0,90,Drizzle,light intensity drizzle,16,3,6765,6/26/2018 16:00
45350,None,294.3,0,0,75,Mist,mist,17,3,6054,6/26/2018 17:00
45351,None,294.5,0,0,90,Mist,mist,18,3,4473,6/26/2018 18:00
45352,None,294.53,0,0,90,Rain,moderate rain,19,3,3316,6/26/2018 19:00
45353,None,294.08,0,0,75,Mist,mist,20,3,2910,6/26/2018 20:00
45354,None,294.08,0,0,75,Drizzle,drizzle,20,3,2910,6/26/2018 20:00
45355,None,293.75,0,0,90,Clouds,overcast clouds,21,3,2674,6/26/2018 21:00
45356,None,293.48,0,0,40,Drizzle,light intensity drizzle,22,3,2083,6/26/2018 22:00
45357,None,293.43,0,0,40,Mist,mist,23,3,1161,6/26/2018 23:00
45358,None,293.01,0,0,40,Mist,mist,0,4,678,6/27/2018 0:00
45359,None,292.55,0,0,90,Mist,mist,1,4,411,6/27/2018 1:00
45360,None,292.58,0,0,90,Clouds,overcast clouds,2,4,313,6/27/2018 2:00
45361,None,292.15,0,0,90,Mist,mist,3,4,414,6/27/2018 3:00
45362,None,292.15,0,0,90,Mist,mist,4,4,898,6/27/2018 4:00
45363,None,291.99,0,0,75,Mist,mist,5,4,3151,6/27/2018 5:00
45364,None,291.79,0,0,90,Mist,mist,6,4,5883,6/27/2018 6:00
45365,None,292.01,0,0,90,Mist,mist,7,4,6414,6/27/2018 7:00
45366,None,292.58,0,0,90,Mist,mist,8,4,5717,6/27/2018 8:00
45367,None,292.86,0,0,90,Mist,mist,9,4,5134,6/27/2018 9:00
45368,None,293.48,0,0,75,Mist,mist,10,4,4614,6/27/2018 10:00
45369,None,294.48,0,0,75,Clouds,broken clouds,11,4,4964,6/27/2018 11:00
45370,None,295.36,0,0,75,Clouds,broken clouds,12,4,5102,6/27/2018 12:00
45371,None,296.35,0,0,75,Clouds,broken clouds,13,4,4901,6/27/2018 13:00
45372,None,296.93,0,0,90,Clouds,overcast clouds,14,4,5036,6/27/2018 14:00
45373,None,297.81,0,0,75,Clouds,broken clouds,15,4,5867,6/27/2018 15:00
45374,None,298.62,0,0,75,Clouds,broken clouds,16,4,6666,6/27/2018 16:00
45375,None,299.08,0,0,75,Clouds,broken clouds,17,4,6095,6/27/2018 17:00
45376,None,299.15,0,0,75,Clouds,broken clouds,18,4,4563,6/27/2018 18:00
45377,None,299.29,0,0,1,Clear,sky is clear,19,4,3497,6/27/2018 19:00
45378,None,298.94,0,0,1,Clear,sky is clear,20,4,3126,6/27/2018 20:00
45379,None,298.09,0,0,1,Clear,sky is clear,21,4,3116,6/27/2018 21:00
45380,None,295.44,0,0,5,Clear,sky is clear,22,4,2292,6/27/2018 22:00
45381,None,294.3,0,0,1,Clear,sky is clear,23,4,1339,6/27/2018 23:00
45382,None,293.72,0,0,1,Mist,mist,0,5,778,6/28/2018 0:00
45383,None,293.36,0,0,1,Mist,mist,1,5,457,6/28/2018 1:00
45384,None,292.65,0,0,1,Mist,mist,2,5,309,6/28/2018 2:00
45385,None,292.16,0,0,1,Mist,mist,3,5,365,6/28/2018 3:00
45386,None,291.37,0,0,1,Mist,mist,4,5,921,6/28/2018 4:00
45387,None,290.8,0,0,1,Mist,mist,5,5,3121,6/28/2018 5:00
45388,None,290.8,0,0,1,Fog,fog,5,5,3121,6/28/2018 5:00
45389,None,290.51,0,0,1,Mist,mist,6,5,5691,6/28/2018 6:00
45390,None,290.51,0,0,1,Haze,haze,6,5,5691,6/28/2018 6:00
45391,None,291.75,0,0,20,Mist,mist,7,5,6264,6/28/2018 7:00
45392,None,294.15,0,0,1,Clear,sky is clear,8,5,5683,6/28/2018 8:00
45393,None,296.53,0,0,1,Clear,sky is clear,9,5,4983,6/28/2018 9:00
45394,None,298.57,0,0,5,Clear,sky is clear,10,5,4678,6/28/2018 10:00
45395,None,299.82,0,0,1,Clear,sky is clear,11,5,4866,6/28/2018 11:00
45396,None,299.85,0,0,1,Clear,sky is clear,12,5,5109,6/28/2018 12:00
45397,None,301.44,0,0,40,Clouds,scattered clouds,13,5,5011,6/28/2018 13:00
45398,None,301.88,0,0,75,Clouds,broken clouds,14,5,5300,6/28/2018 14:00
45399,None,302.15,0,0,40,Clouds,scattered clouds,15,5,5945,6/28/2018 15:00
45400,None,302.01,0,0,75,Clouds,broken clouds,16,5,6568,6/28/2018 16:00
45401,None,302.36,0,0,1,Clear,sky is clear,17,5,5930,6/28/2018 17:00
45402,None,302.61,0,0,40,Clouds,scattered clouds,18,5,4668,6/28/2018 18:00
45403,None,302.61,0,0,1,Clear,sky is clear,19,5,3794,6/28/2018 19:00
45404,None,301.82,0,0,40,Clouds,scattered clouds,20,5,3127,6/28/2018 20:00
45405,None,300.55,0,0,1,Clear,sky is clear,21,5,2908,6/28/2018 21:00
45406,None,299.65,0,0,40,Clouds,scattered clouds,22,5,2190,6/28/2018 22:00
45407,None,298.49,0,0,1,Clear,sky is clear,23,5,1475,6/28/2018 23:00
45408,None,298.15,0,0,1,Clear,sky is clear,0,6,841,6/29/2018 0:00
45409,None,297.62,0,0,1,Clear,sky is clear,1,6,510,6/29/2018 1:00
45410,None,297.3,0,0,1,Clear,sky is clear,2,6,385,6/29/2018 2:00
45411,None,296.87,0,0,1,Clear,sky is clear,3,6,453,6/29/2018 3:00
45412,None,296.65,0,0,1,Clear,sky is clear,4,6,984,6/29/2018 4:00
45413,None,296.72,0,0,1,Clear,sky is clear,5,6,2909,6/29/2018 5:00
45414,None,296.69,0,0,1,Clear,sky is clear,6,6,5427,6/29/2018 6:00
45415,None,297.08,0,0,1,Clear,sky is clear,7,6,6051,6/29/2018 7:00
45416,None,298.21,0,0,75,Clouds,broken clouds,8,6,5204,6/29/2018 8:00
45417,None,300.15,0,0,75,Clouds,broken clouds,9,6,4842,6/29/2018 9:00
45418,None,301.84,0,0,1,Clear,sky is clear,10,6,4626,6/29/2018 10:00
45419,None,303.48,0,0,75,Clouds,broken clouds,11,6,5114,6/29/2018 11:00
45420,None,305.01,0,0,1,Clear,sky is clear,12,6,5222,6/29/2018 12:00
45421,None,306.22,0,0,1,Clear,sky is clear,13,6,5236,6/29/2018 13:00
45422,None,307.69,0,0,1,Clear,sky is clear,14,6,5319,6/29/2018 14:00
45423,None,308.43,0,0,1,Clear,sky is clear,15,6,5903,6/29/2018 15:00
45424,None,309.29,0,0,40,Clouds,scattered clouds,16,6,5902,6/29/2018 16:00
45425,None,309.08,0,0,40,Clouds,scattered clouds,17,6,5314,6/29/2018 17:00
45426,None,308.87,0,0,40,Clouds,scattered clouds,18,6,4798,6/29/2018 18:00
45427,None,307.68,0,0,40,Clouds,scattered clouds,19,6,3705,6/29/2018 19:00
45428,None,306.29,0,0,75,Clouds,broken clouds,20,6,3340,6/29/2018 20:00
45429,None,305.15,0,0,1,Clear,sky is clear,21,6,3247,6/29/2018 21:00
45430,None,304.08,0,0,1,Clear,sky is clear,22,6,2781,6/29/2018 22:00
45431,None,303.55,0,0,1,Clear,sky is clear,23,6,2465,6/29/2018 23:00
45432,None,302.87,0,0,1,Clear,sky is clear,0,7,1423,6/30/2018 0:00
45433,None,302.58,0,0,1,Clear,sky is clear,1,7,869,6/30/2018 1:00
45434,None,302.55,0,0,1,Thunderstorm,proximity thunderstorm,2,7,617,6/30/2018 2:00
45435,None,302.29,0,0,40,Rain,moderate rain,3,7,429,6/30/2018 3:00
45436,None,302.29,0,0,40,Thunderstorm,proximity thunderstorm,3,7,429,6/30/2018 3:00
45437,None,301.29,0,0,1,Rain,light rain,4,7,429,6/30/2018 4:00
45438,None,300.48,0,0,1,Clear,sky is clear,5,7,822,6/30/2018 5:00
45439,None,300.08,0,0,1,Clear,sky is clear,6,7,1489,6/30/2018 6:00
45440,None,299.92,0,0,75,Clouds,broken clouds,7,7,2048,6/30/2018 7:00
45441,None,299.62,0,0,1,Clear,sky is clear,8,7,2840,6/30/2018 8:00
45442,None,299.61,0,0,75,Clouds,broken clouds,9,7,3627,6/30/2018 9:00
45443,None,300.07,0,0,40,Clouds,scattered clouds,10,7,3922,6/30/2018 10:00
45444,None,300.43,0,0,75,Clouds,broken clouds,11,7,4253,6/30/2018 11:00
45445,None,301.55,0,0,75,Clouds,broken clouds,12,7,4776,6/30/2018 12:00
45446,None,302.57,0,0,75,Clouds,broken clouds,13,7,4675,6/30/2018 13:00
45447,None,302.88,0,0,75,Clouds,broken clouds,14,7,4533,6/30/2018 14:00
45448,None,303.08,0,0,75,Clouds,broken clouds,15,7,4425,6/30/2018 15:00
45449,None,302.3,0,0,90,Clouds,overcast clouds,16,7,4707,6/30/2018 16:00
45450,None,301.44,0,0,90,Thunderstorm,thunderstorm with light rain,17,7,4469,6/30/2018 17:00
45451,None,300.82,0,0,90,Rain,light rain,18,7,3871,6/30/2018 18:00
45452,None,300.68,0,0,90,Clouds,overcast clouds,19,7,3247,6/30/2018 19:00
45453,None,299.88,0,0,90,Clouds,overcast clouds,20,7,2936,6/30/2018 20:00
45454,None,299.48,0,0,90,Clouds,overcast clouds,21,7,2700,6/30/2018 21:00
45455,None,298.48,0,0,75,Clouds,broken clouds,22,7,2760,6/30/2018 22:00
45456,None,297.62,0,0,40,Clouds,scattered clouds,23,7,2017,6/30/2018 23:00
45457,None,297.15,0,0,1,Clear,sky is clear,0,1,1314,7/1/2018 0:00
45458,None,296.65,0,0,1,Clear,sky is clear,1,1,848,7/1/2018 1:00
45459,None,296.15,0,0,1,Rain,light rain,2,1,703,7/1/2018 2:00
45460,None,295.62,0,0,1,Rain,moderate rain,3,1,419,7/1/2018 3:00
45461,None,295.62,0,0,1,Drizzle,drizzle,3,1,419,7/1/2018 3:00
45462,None,295.36,0,0,40,Rain,light rain,4,1,372,7/1/2018 4:00
45463,None,295.36,0,0,40,Drizzle,drizzle,4,1,372,7/1/2018 4:00
45464,None,294.61,0,0,75,Rain,heavy intensity rain,5,1,529,7/1/2018 5:00
45465,None,294.61,0,0,75,Drizzle,drizzle,5,1,529,7/1/2018 5:00
45466,None,294.44,0,0,75,Rain,moderate rain,6,1,979,7/1/2018 6:00
45467,None,294.44,0,0,75,Mist,mist,6,1,979,7/1/2018 6:00
45468,None,294.15,0,0,90,Rain,moderate rain,7,1,1237,7/1/2018 7:00
45469,None,294.21,0,0,90,Rain,heavy intensity rain,8,1,1682,7/1/2018 8:00
45470,None,294.21,0,0,90,Drizzle,light intensity drizzle,8,1,1682,7/1/2018 8:00
45471,None,294.02,0,0,90,Rain,heavy intensity rain,9,1,2495,7/1/2018 9:00
45472,None,294.02,0,0,90,Mist,mist,9,1,2495,7/1/2018 9:00
45473,None,294.02,0,0,90,Drizzle,light intensity drizzle,9,1,2495,7/1/2018 9:00
45474,None,293.86,0,0,90,Rain,heavy intensity rain,10,1,2924,7/1/2018 10:00
45475,None,293.86,0,0,90,Mist,mist,10,1,2924,7/1/2018 10:00
